contract_id,address,code_hash,label,explain,split,source,explain_source
ponzi_e_02589,0x3f73ea71ebae1f2622ae191eeef21841e0c1ce05,7231732bb34c6ef51a36ddb4ced9e9e161e09a59b4efe749929542f500554015,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02590,0x60f52581489e879df02d86f956bd8c634f6f4db9,cc9650581cfc6481b98b9b67781176cb4f0b4509dad13de88ee611d604fa6bc2,0,,val,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02591,0x301068b920bfc403238cadc5dc9de490d5ef6c68,61b88d55040cd9160b787dc4d3a1d53807338c832616cd31ef29cdc378d9187a,0,,val,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02592,0xc287c509469dc976c83ba29dbd74946fef4a68db,ed25f358c7c2cecacde7037116d26a1b533e1fc88a3cd6ee9d43b785b947a432,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02593,0xe5f7379718cf3e84385c09f3927237874ec0b4bc,332151c0ef4fc54199280e3265bf5ca8e7d0e20907dca94b48443a0bc3bb0f22,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02594,0x74b0ac3e83b78a8e3c3e4ea82193f72bc0c6392b,365531d80d69b371de8163f47be9cb3ab5e2f2074524fdb3f2362eba699c1367,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02595,0x156b4778c38e1311b41d884f735dca0278cf69e1,e238493333d96c6c1a19ae7b5fbcb1b2f6e30b7af4026dcf62e2371f97343e51,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02596,0xb777dd52666ede5814d048219be94e37e80f4f9e,0113ec4aa2a47995ad0c75b4abbee8a43ff5bd19cc4f52a0ab6cb1461ddee21a,0,,val,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02597,0x55e23440c062d60a7ed88a4c02d460650a03f194,f487e2643d3076d83ac6794bb633478db614f7ba13dcdbef86f9a04d7c451248,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02598,0x30e18f4fcc310b55f86e73ce913e348c21bb75ef,904b84f6872183c38018b8cb096efaf9d94cda6b75fc31d4fb33317d87b90b41,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02599,0x8302d67bdc44dc0457e0c80312142dd353c9948d,3f39d8cd1ebbb76e4526dd35954c00b41a613d69535bcf17c7fd334f2ecbc8b1,0,,val,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02600,0xced9097d413a50640ebdd00c7b7718dfadebe4fa,7bad532d3d56f53ecb1e97100deaee40bbd3ed47365748e3433eb8fd2d5e8b8d,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02601,0x493c9e90127a04100e8ed85e58a06e8c6a72ae5a,1f69437a147ead7fac11201b749ce9e8f897903fd014efd49b64b9aca6a790a2,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02602,0x35bd607db942fe1f10ce12b309e3a67e16660fe1,e4d4b9734730fa76776b9b7ba947ffbced225afe20db072706d878bdc4675511,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02603,0xed37a1395e3c9db3e6543ea770b91ea0e8bd4f05,d37351585a242596c43bb3f735ae15fc5f26c8fa2a9d1066b438027f41e53631,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02604,0xbbae59567295aca89f73eb34208d3ab5fa9eed65,d11fe82f71146a7632b88c2d70deac4827d4576b2d596391517100b8e8dd639b,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02605,0xb7177696646a98a70520c37740d4a7659362f5b3,3c403ab308efa01c36e2312a91b19a1ef2a9a7cb3476fdceea1041a331d0c957,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02606,0x41021442eab722c0a52c61738550faabfd0fca4e,5f35ba85d89919cfd0cf59bd51f20926fd5d108163ff37ef4df698baa0c61164,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02607,0x5f0281910af44bfb5fc7e86a404d0304b0e042f1,4c8403a61300268406bbedfb35e06191c8132ace9bcbc5d1c5df5c8f7fc71923,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02608,0xf94b57e795d17361bcebc8fb574a4cecbce6a940,cd35020f68db65863fcf0347c8ce746744961bc2919750b3e99e0391a47d6cd0,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02609,0x72a38b32532cb0191caab895997508df23e880da,b3a9d4c96ee941adcc0dd4dbd764b5e37b88395eed87abe32d4c507cdbac628f,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02610,0xa8015120379d11602999d9caf162b7d507ca650a,ecb7eabb3b103b39619e672307fff22ac6ef289f9e186e08f2eda1f7780c0b47,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02611,0x5745b21f6365b379451f2f327274812d7a5d3d0d,24e43aefd8243c0c5f7f3805d2d28885c6d88c3d76fd7308767b09a0a4d7c3e0,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02612,0xf0bd5d8f2ad69156f30b19306e35742ac9c926a8,d9c33700c68734c39cd8f1c59af6fb8b3d7edf72731a3081d514c2ab68eaeaff,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02613,0x365267181bc0ef38bbb8d8ca9b330dc0c3ac01d1,ef54802926ef41edfc74436e07b1d6e29cd1fffd99e61c6f885c17817ef11cb9,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02614,0xabdc7cee215ae1e708ac0ac8ead6eddc0a5c2616,ec10d551639054fb1b23e639240832803f5e845301a4907e1879e0f9f60d56c2,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02615,0xb834a20ffe2c3feb10bc2f4d0f43ff532395e117,b4d7243591208ff134ad121257c1f8c092d05c9583d70e8f3584213cc55af860,0,,val,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02616,0x4379fb29afb6ed5afe460524884da11107fe75d3,453c3e1572a95d3c28d942316726e9a63383ab4d7075169d3f2cd531795624a6,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02617,0x87e093f4a39bc0f486f59e45af64d2d669d61b5b,c825fc37c968f165f460b2eb1dedb115cfdce101e8c9cf392fdfab576ede3bdd,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02618,0x94d23f3d0e69da93ed09407b104ea8ed1f20dbda,c5aa8e566632bed3003b0329a529361cfcfe59bd3d0bec50d648b55784eb3416,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02619,0x0af46b0c6d12f6d498f623f9184ee9ac58c2b806,44b818ad8b51869f204083a91df15d903b8a7e439ccf254793b9e8700d9f6fc2,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02620,0x0b7c723afbd859a2b9eebb7a0b674ab38d79c027,8e71e320124492fd6f6b4514790a922989b51849e129e3da6dabd6cb1a9ef01e,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02621,0xc349d0f5dbdaf14dab04daf5521284448c948ec5,8dc799dd3e5e9558f5d7e9a009472d8522058d623045581ed69778db2ee8c66f,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02622,0xc81d7e536a613e902799af2c9955b73c94857afc,b12010065d606260be0a17d952fa48532f1a712f056e477272dd2ffa80ef7c81,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02623,0x3686986e559f257cfaccb44f17af5b245e45814f,f256c0aabf340a6876ac76bc81e1cdf7fd77509a2e3c2691149ccea0452716a6,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02624,0xaf22b84e6615ed80e37e07af8307365cb0cf987a,0bec392f27e06e7d6625aa560e470d7b0746ffaace1b6c87da9d604618527925,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02625,0x9dcf430a4c62bb84e6bac2c4a8f54756fb3c1c8f,0d2a472180131c9952a44cc405cbd21005e984211da05e2dab8e51a796eae31e,0,,val,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02626,0xb71cd8f21d5c21edcd113ca2807189ddcaf9dd44,13cdb5abb2132cc8ac24c7b7714b37cf9e505a474748b059303ee28d174745e9,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02627,0xddb02d5917faacae0ac80cb91ca7f47fa84a55a0,a14a29e75fe09ddda94d421ac34552b311898f70332b41d03beebc786f0ed69e,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02628,0x92a92648bd788dcaa086773c975d928b4a60a182,8683064e31e2d37004eddee7f73b334fab32b5059295d85a4355bf42c6dc8775,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02629,0x5535a72556727c221c567e0fc4208c5a99dba1cc,f544c34061ad9adc18ab547b878768ce74675ea65bbc3d41fd69db5bf8478ea1,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02630,0xce77769628eb122f299e2d07479119b3f751912c,5de0023edc4ba7f6d0850a245e4c6fe324a5b0138f1058ee5c857e0a8398aae1,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02631,0x974973d316be10725444ef4f6e3bf1eb5e9f6678,318ba417b7256132b800010273d3c5305a68d5dd50f0a4092dd4e8d296fa9b9a,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02632,0x943bbeef41460a3f0f3ac7f7a062128ad0ba9cb1,b891ee25265a6d7a0172233aff94530e68a6b2ecaf594544cc2c679c7f1ee3f5,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02633,0x6d85320c086aee2ecd2693855fb2164c494fd251,78f38dd0a9ccdb95553fb54f2046311d978d6ffddd17efaff16f9a0e03a9f9d4,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02634,0x5c26e6b2d1506e4e08039d4e1934cf425c611f63,803b3b52775af11f87facb5cacb37c5af79b5cfc1832ec46dfa48cabd35db4b7,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02635,0x63c0f17c1f72e1315e3d4f8a89a37d95f1314793,080039d7c0a9fe802ed16d241cacbf9ef13d648af1808c8629058e74ea921609,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02636,0xbf3558318944306e5ab0b265ae808936a10f7568,5ccdb50cdbe3137e2a8d8a5a2cea0a681668263aea93e5113730b726db5a53be,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02637,0xa5fc70ea27ce416237c4212406d006b852451676,1eb0303ccb8b95b5389b462eec3ada7925a5898ee57b66f2eaa03221b11d9998,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02638,0x4490f9807965c49a2471bd7b121a80f0b3861e5c,e2de468cf378fd8d6c6fbf60234ecb64203868b4eaf15356a56aff710faf3750,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02639,0x763de7eb97a80f12784436aabf3911d3d9ac823a,9b4bdcec3b5d8ed2e100e70d86f12d2ee2b6acaf34c8fcc57d9b3f93c44ae727,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02640,0xad43e8ba48a974e6dc5a385d87fc8cd1fe94a408,59deffd32eb7de6f3776a91848173284e0c216e1ddf2732e85e47dca35681964,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02641,0x76e580f75bf01bffbf4f44167d5822346de4f176,a0484462c5203aa2ee2b48cb19fa1da32cd7d88af2c400ecdcfb761e07099692,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02642,0x4fa09edccfdf5738a5493e40a4b5753cebc0078c,ff5ae590a47f89c6a43744ccba26925cead0cb1d522ab3ef1541b34541ab978d,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02643,0xb56e95aea830b0242be6a5d0239ed7f71408563b,ac9e2a27a0bc80b039cc81e6a25cf678ed1ae66d538a371cf505816d69951735,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02644,0xa63ad6707fed5eecdfec1abda5f412fc39c1139f,13e5bb69437d402b22f0efb87b57b3faa8c2209c7a02a2eb0945f30b0ea145f6,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02645,0x81a47e985b7a133728e97efc7f9ec3654b6e73f0,54237e31af2df6da0f32ec3bdf56da45fe7f0a01bbdc020eda3430d2fb4fd941,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02646,0xf6e7ec5d6983fafd6eb14c2a20c2dd354e09ce9b,1720d2beefe871322790e62828bd8bd64246a9d8b118f58094c96d8bb2f5ce00,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02647,0xe9c417eae5e9be4a4837b844795f67f9681df69f,8b4d4e33c2f43a3d1f49f95e2758668ce539216ab4d8f8de5d2cc58fcfeef34f,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02648,0x44e8173818a6fa6f36f2d5c385aa852703cb51b4,8a525c3ae6c0d692e2e20c64468388293975031c223615a6dce074ed73e2275f,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02649,0x549b38e8e5fb1ba4acd4187d8b7c8a04deb53206,87e7c9bc8b3ac1b3f5544c1e567d91eea07f1f2118bab149d416a545c95b7099,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02650,0x8052b16864dfbadadc1d774760f25504bd4a56cf,1b0a35dc213ed1a94440f58071d9894bba44bd6bf3fb13f583b4fdd9ef4af348,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02651,0xe39a50eb53bf2d9cfae7dd6a33238d75468d54c1,e9daddd5c4db43250d3870e26e4198d24bceb9922c50ffbcf8b34eed6593968b,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02652,0x53b36645a594b00c2e928057e35678a9ad051815,b43b3807d31580071ee7e1da801c24a905c4dc00afe8b3052e236d4b49a9a693,0,,val,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02653,0xd753820c36302e05962dcb1dbb7f1d7f493209ae,3189901595daea98b258b25c934330a7298700f7fc986406759acb19655fda20,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02654,0x03d8ca77a89372afb920fa483e4544ad02f3a15a,c3c10d294355f4fe24b1098f9dc41fe275d76b759ce23c6d29a276294c0ae64d,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02655,0x196ed72f9e8f3d6907d494502552223bfe436bf3,23f7900c33125b43564c0aad1bf8e63ef64ab0b3d511fa8135a40fdf0eb0d502,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02656,0x7c48c6bf45510e06d9115e5f0a3722246478b449,c4c625a5a9b0e33483629471bd6643337cc8291d31348e407a05cb95e50071b2,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02657,0xedab973d01970f6f83962fe3aaae818f1cd13487,fa98a8b7a4a2656d92a2ca6fe909331524fe7e08c894b18b951fcf7b0b85ff76,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02658,0x17683235257f2089e3e4acc9497f25386a529507,c9a7ee1eeb7310f8e45f9f8ef9154594012e83e2037583c782b0c46af29f16cf,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02659,0x07ea9852141ac3046de25bfda0ea6d2a26cc7d32,76a26c89d638120b500f6191ea8b2c42d494ac4f9c105fba5c27d9c1f32688fa,0,,val,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02660,0x1a9c1c1914a20fe9ae67b25913ffb8227c5cb617,40e70120782a2c5b71aba58c2e31d990a47de9be0ffdcf444b13082a8a262776,0,,val,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02661,0x8dc46946d5e56a780ee21ee6029af675a46e39bf,f76dd15499bbc65c68fac317f0241d1a31a5cfb2523c66fdc1ec3966a0d36dcf,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02662,0x043a0f6f167c81d6bc22066c0525fe88a2da3c5a,7394ad215ad777333ac29ce57b9adb7df65d1be93c8537a85f6751b6595fae43,0,,val,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02663,0x2fb96a6ca0e940ed219e9386210e6cf299295ffe,80378cb51095aac08c8b534766a8500ef9b6799e9c95d9d4790fb60f7d56b5d4,0,,val,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02664,0xd4fb7fd0c254a8c6211e441f7236fa9479708a99,1a663331d1996077aa7577e9dedb5f1135c9b8d9ff99bb55fa9373cc33a0b450,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02665,0x95566f0a27487001ad236697aeec0ae778a0c40c,072aebb9198f3d6c06197bb49704e4113c509d154a0021c49fa7d602d82728b3,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02666,0x65491e583965edefd44c9c272ade17a3fd8e5877,a126b0ffb6b5351fcd1da13542b72892d051fdf74c5f9c8a53ab6481815f7bfc,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02667,0x9a98fd382cc9cc54afb3352bf52a4a7427016e10,4594b69869355eb5301d7a8d3705d8e22b1bb7de23061a0dcd190a007c41aae2,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02668,0x5aa777b6ee8828577df686b5f7c16b994125e43e,3d939fb774fad4463b6136cb8b88e610de9fc43f8a5c3dc13445c385e7a1ec6d,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02669,0xe992d0edc8b5672ab48636bda3469401351c33c6,197f7c5616397e9de82ce279d39e5161e8045cfdc5665e3929a3a19e4aec7e3e,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02670,0xcf73613e6c0a68e57b1e3c73b612a1c7376691a7,edcb8211a48cd10221268832217d7e7e28749a310102fd0e80378c82bb8e4756,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02671,0x749dab228c71e650addba8c9875b842ad460a3c2,1bad6b7b12620ffa0436453d6022be6d06642cfabb814741cd2d8cd3cf88326d,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02672,0x27e7383e49be6fd965805a0302b32e40c3d9981e,535f7c3a6753e85aef799867f8cca3a75e19deca459f47840f42a5ce2cbf5589,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02673,0x55c44fbad82686afb0ca41cefb8d086cb937b2e6,f550a3941c0a688cb75d9dab5c15c316acf0dcc729b4d23dabf8117df4e35126,0,,val,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02674,0xc64c437e7f953111619b220d5a579542be0efb5e,d09453997e75cc57f8a2b03a73554c56def3eaa03f383a8e93469efc2ce254d0,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02675,0x30066b1e60c2b5d05d7c8feb026354b8471b4393,316bb766ed8b09b7f1de171e789f0213f60c6bfa597cec484d331f79ebd20fd2,0,,val,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02676,0x013fbaed9c80cc4422ff50d71f4dc622bc7c8ae2,a8300547acb8ca5cc191672481fd914f7f4ff05ac9d3e1f293e26aff202f9103,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02677,0x80f1f62b8b365c5326100d462d8570771b8d0e57,6687ede820a43fc3635bf93bf057649f489a8c554018332b04eb05cce815eab8,0,,val,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02678,0x08d698358b31ca6926e329879db9525504802abf,1cb585fbf08e92fb4a7c64cf2379da53bda56813d6a3d1024455fb20965f9ac4,0,,val,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02679,0x850bf94674547f38834505a4d7bda5e9dd81e616,435e7702476ce479790c472bfdc734ffb30f320f73de3f5bf50c12b1502d2623,0,,val,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02680,0xff7560b413945e602931dc71077a080d90feba68,7af31ea231bef1cf0e872e0dde9cd70ae1b74a993b745408a6a1726d2159b37d,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02681,0x0b38bcec2b7404490a16a9fbbd3a87e14dac0367,662a718a8c313f63d541b6ed757acdbd0e31b49f6b80f8623999411acd7e86ad,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02682,0x0e9e062d7e60c8a6a406488631dae1c5f6db0e7d,c542f4a2f63555135c8b9cf79e5cf3e37b1817d1b116fab88b1a43042b623c50,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02683,0x08ade307321221677e837c8150bdbd4e891daf09,e9e6da01ad3d2c06b4fff9726cdc5003cffe90fa2e7eb33994a775e9c3f23a8f,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02684,0x0297c3970da02bb88a411d3665e0e2ecfad20206,6259365b7e69e2582c0cc1c95c90ea42bd0a4799a470e5385d001158109f551a,0,,val,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02685,0x7211f65a7876433635601b9480e57f812a3665d8,b4a14323d04770fff916fe4c7a40f1567bc84e9dae0c0141b458e3e548499a20,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02686,0x87b0de512502f3e86fd22654b72a640c8e0f59cc,d3677bd0bfa40a9fa3b0d2b509fc72cbfd83148346063d54efff3b2abe173ee4,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02687,0xd2f7bba33a3b81792c0f9cc2de6d9266002a5591,63c71aa395835597b7722dd41dad8bf093b20dcec1f5af2608449a33dae7c0b6,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02688,0xe7c8635bc387994069f7b7f25b89534c67727a01,4019d7378ff408a7a2624e695edb62e1c68d61285cba3e48b1b75350c0ad6514,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02689,0x625f220be6440c14f3481072f1cbe9a83a58ec75,807ba098892f26f7c08b80e8a77cfaf33d9a62d1ef027ed83b08e5065b6157a6,0,,val,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02690,0x5bb52e85c21ca3df3c71da6d03be19cff89e7cf9,5c2e3f0d16e5d6be67455d593e1cc5fa5596f78d06d66684c36898e7020120a1,0,,val,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02691,0xf85f4bb59c5fe860485d9260aef64ed5d2a12fef,4f50a54a33cb8df33181be4aba5d2335ae18eab9ec01daa9042b4c19a2c2479c,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02692,0x68563d2a5fc58f88db8140a981170989f001b746,ccc34f9555e9ac53abfad3eb4b64bac50e350c5a5b2648e736147e3be01c53cb,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02693,0x1767856bc75cf070de5e6ba3d0c718440f008c66,4de091a51f8770aa71a993dc7c69d5d179d444d1b8ba470e27bcc09d6c14b0ff,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02694,0xd022969da8a1ace11e2974b3e7ee476c3f9f99c6,d95ab2528637810f4f6f42250ef45251553caf91d4c955ce1a705f57339a5c70,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02695,0x463f235748bc7862deaa04d85b4b16ac8fafef39,ef4c733ab9f6f645ebc0b2a003600aec641b19bc6da4c1cfa4e1f128f44d3333,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02696,0xea0822a17b62bf1be91fa8c98154ce42a87589ff,92b877b545140eb86e83feec3a1d17e538461ebc7b4085cd02dc48155a357517,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02697,0xf01d0e76efcea913b3203484a0d82b3995202001,e10503251d271c32d0d897dd90376aa9c8819b3591e762eeb86ce57155c1bcc7,0,,val,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02698,0x4c7c98c4d64c29ef8103b005eeccf5145cfdf8c1,faaab673d3dc894c2101cb5e806f36df2a0407e66843950dc3f7666e0daf369a,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02699,0x954a36b1c1e5e42f884c4f7aa9522e6fd21b11c3,2eaccef63324098f20e4ac852e5365fc229b71edacea31f941f0487993ef1e09,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02700,0x780a484e8959473f5771375e90de7cdf823fa75b,6be8e541ed5e923124b73b6127272d98d35f963568eacdb15740ec1e9768ff3a,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02701,0xfd4086674c6e4c328598fb207adb5b167b65aeb9,807faee5fae072030489f0ea0d5835fe0ee177f0a1c15f3bf79145ff268708fd,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02702,0x33d93307df7b88b3c68c345771aaba6ed560b7b0,1e076fca86e79a9de6098725a4ab523634d6732202d957009bbd4bae508acf05,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02703,0x030387ec47bcbc667d1eaeb4e21e9520ab59b8cc,ccf9342c7367b3ff5823fe6220b20fe9d4e3b3566ad5ac7b0bc3e735eecc3b2f,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02704,0x85b510683a35791fb189726a889c25a27e814ebc,5d0b33b9d97362f2826c2ad587a588790fa0214119ec491f183bde34a4fe113f,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02705,0x5e0eb5b79aa53d71f338aa147dbdef42860c1188,b3a9c680fd25c5d0b506afc1bd563d77b3f096dd479be7bafe4cd579d42a3f6c,0,,test,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02706,0x67d0c6e07bde60f88e9f7775f366c223ce6a9160,074588aec28d8b49204d1bafa4dec2e2e697a83786a8c9d113ee33633c4b4cec,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
ponzi_e_02707,0x96050da7c01bbd4891ed766720a5c1c79b824163,4001637972671d4a82c4e5a339afca2a7541373a613f9fa9fd975b9981957e18,0,,train,datafiles/processed/full_processed_with_groups.csv,not_applicable_negative
